id,persona_id,tipo_autor_id,proyecto_ley_id,created_at,updated_at,activo,usercreated,usermodifed
26697,136,114,4812,25-03-11 18:47,25-03-11 18:47,1,NA,NA
26698,131,114,4813,25-03-11 18:51,25-03-11 18:51,1,NA,NA
26699,120,114,4652,25-03-11 20:30,25-03-11 20:30,1,NA,NA
26700,134,114,4805,25-03-11 21:08,25-03-11 21:08,1,NA,NA
16582,83,114,2345,29-01-10 1:11,10-11-10 19:05,1,NA,NA
26702,23,114,4663,25-03-11 22:12,25-03-11 22:12,1,NA,NA
26703,23,114,4664,25-03-11 22:29,25-03-11 22:29,1,NA,NA
25771,39,114,3187,26-10-10 19:25,26-10-10 19:25,1,NA,NA
26704,120,114,4664,25-03-11 22:30,25-03-11 22:30,1,NA,NA
26705,120,114,4808,28-03-11 16:27,28-03-11 16:27,1,NA,NA
27166,153,114,5360,07-06-11 21:07,07-06-11 21:07,1,NA,NA
27167,154,114,4664,07-06-11 21:10,07-06-11 21:10,1,NA,NA
26485,128,114,4365,18-02-11 21:19,18-02-11 21:19,1,NA,NA
26501,6,24,6093,21-02-11 15:24,21-02-11 15:24,1,NA,NA
26510,120,114,4410,22-02-11 19:37,22-02-11 19:37,1,NA,NA
26514,128,114,4407,22-02-11 21:32,22-02-11 21:32,1,NA,NA
26516,23,114,4413,25-02-11 15:49,25-02-11 15:49,1,NA,NA
26517,71,114,4229,25-02-11 20:34,25-02-11 20:34,1,NA,NA
26518,130,114,4410,25-02-11 20:39,25-02-11 20:39,1,NA,NA
25776,26,114,3195,26-10-10 20:13,26-10-10 20:13,1,NA,NA
26522,131,114,4402,28-02-11 20:26,28-02-11 20:26,1,NA,NA
26526,93,114,4943,02-03-11 18:14,02-03-11 18:14,1,NA,NA
26527,104,114,4943,02-03-11 18:15,02-03-11 18:15,1,NA,NA
26529,110,114,4710,02-03-11 18:42,02-03-11 18:42,1,NA,NA
26530,23,114,4703,02-03-11 18:43,02-03-11 18:43,1,NA,NA
26531,120,114,4703,02-03-11 18:44,02-03-11 18:44,1,NA,NA
25777,33,114,3195,26-10-10 20:13,26-10-10 20:13,1,NA,NA
26532,23,114,4704,02-03-11 18:50,02-03-11 18:50,1,NA,NA
18051,32,114,645,29-01-10 1:11,16-06-11 16:47,1,NA,NA
26537,23,114,4705,02-03-11 18:55,02-03-11 18:55,1,NA,NA
25778,5,114,3197,26-10-10 20:28,26-10-10 20:28,1,NA,NA
25830,47,114,3593,28-10-10 17:14,28-10-10 17:14,1,NA,NA
26538,23,114,4706,02-03-11 19:05,02-03-11 19:05,1,NA,NA
26542,23,114,4707,02-03-11 19:17,02-03-11 19:17,1,NA,NA
26543,23,114,4708,02-03-11 19:26,02-03-11 19:26,1,NA,NA
26544,120,114,4708,02-03-11 19:27,02-03-11 19:27,1,NA,NA
26545,104,114,4722,02-03-11 20:59,02-03-11 20:59,1,NA,NA
25779,25,114,3197,26-10-10 20:29,26-10-10 20:29,1,NA,NA
26554,108,114,4723,03-03-11 16:40,03-03-11 16:40,1,NA,NA
27171,11,114,661,16-06-11 16:58,16-06-11 16:58,1,NA,NA
27172,11,114,626,16-06-11 16:59,16-06-11 16:59,1,NA,NA
25781,74,114,3297,26-10-10 20:55,26-10-10 20:55,1,NA,NA
26555,108,114,4724,03-03-11 16:43,03-03-11 16:43,1,NA,NA
25782,25,114,3200,26-10-10 21:09,26-10-10 21:09,1,NA,NA
18978,14,114,893,29-01-10 1:11,15-07-10 18:42,1,NA,NA
25783,25,114,3202,26-10-10 21:15,26-10-10 21:15,1,NA,NA
27663,145,114,5412,18-08-11 16:55,18-08-11 16:55,1,NA,NA
25784,21,114,3207,26-10-10 21:33,26-10-10 21:33,1,NA,NA
26560,93,114,4719,03-03-11 23:05,03-03-11 23:05,1,NA,NA
25785,78,114,3217,26-10-10 21:36,26-10-10 21:36,1,NA,NA
25786,64,114,3209,26-10-10 21:44,26-10-10 21:44,1,NA,NA
25787,21,114,3213,26-10-10 21:53,26-10-10 21:53,1,NA,NA
26569,93,114,4746,07-03-11 17:09,07-03-11 17:09,1,NA,NA
26574,93,114,4876,08-03-11 20:15,08-03-11 20:15,1,NA,NA
26575,24,114,4876,08-03-11 20:18,08-03-11 20:18,1,NA,NA
26576,110,114,4751,08-03-11 20:44,08-03-11 20:44,1,NA,NA
25788,26,114,3213,26-10-10 21:53,26-10-10 21:53,1,NA,NA
26577,110,114,4877,08-03-11 22:13,08-03-11 22:13,1,NA,NA
26578,93,114,4752,09-03-11 16:01,09-03-11 16:01,1,NA,NA
26579,24,114,4752,09-03-11 16:01,09-03-11 16:01,1,NA,NA
26580,124,114,4752,09-03-11 16:02,09-03-11 16:02,1,NA,NA
26584,132,114,5299,10-03-11 15:11,10-03-11 15:11,1,NA,NA
26585,126,114,6105,10-03-11 15:35,10-03-11 15:35,1,NA,NA
26589,133,114,6109,11-03-11 15:22,11-03-11 15:22,1,NA,NA
26996,143,114,5413,05-05-11 16:41,05-05-11 16:41,1,NA,NA
26999,141,114,5414,05-05-11 19:36,05-05-11 19:36,1,NA,NA
27000,134,114,5414,05-05-11 19:36,05-05-11 19:36,1,NA,NA
22289,10,24,101,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22290,10,24,102,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22291,10,24,103,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22292,10,24,129,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22293,10,24,130,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22294,10,24,131,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22295,10,24,132,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22296,10,24,133,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22297,10,24,134,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22298,10,24,135,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22299,10,24,136,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22300,10,24,139,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22301,5,24,197,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22302,3,24,211,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22303,10,24,223,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22304,10,24,230,29-01-10 1:15,29-01-10 1:15,1,NA,NA
25846,25,114,3433,28-10-10 21:19,28-10-10 21:19,1,NA,NA
22307,10,24,238,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22308,10,24,673,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22309,10,24,239,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22310,10,24,240,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22311,10,24,241,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22312,10,24,242,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22313,107,24,248,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22314,10,24,262,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22315,5,24,296,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22316,5,24,297,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22317,3,24,302,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22318,10,24,467,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22320,4,24,656,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22321,107,24,527,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22322,107,24,533,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22323,10,24,535,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22324,10,24,537,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22325,10,24,536,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22326,10,24,539,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22327,10,24,540,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22328,10,24,541,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22329,10,24,542,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22330,10,24,543,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22331,10,24,544,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22332,10,24,545,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22333,10,24,546,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22334,10,24,547,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22335,10,24,548,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22336,10,24,668,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22337,10,24,669,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22338,10,24,559,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22339,10,24,560,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22340,10,24,280,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22341,8,24,571,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22342,2,24,581,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22343,114,24,607,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22344,107,24,610,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22345,10,24,615,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22346,10,24,616,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22347,6,24,686,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22348,10,24,692,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22349,8,24,699,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22350,6,24,1189,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22351,2,24,201,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22352,2,24,727,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22353,10,24,733,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22354,4,24,1190,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22355,107,24,760,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22356,107,24,761,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22357,10,24,766,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22358,5,24,1194,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22359,10,24,843,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22360,10,24,284,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22361,2,24,499,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22362,10,24,855,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22363,10,24,856,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22364,10,24,868,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22365,10,24,905,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22366,10,24,917,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22367,107,24,922,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22368,107,24,926,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22369,10,24,928,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22370,3,24,1203,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22371,8,24,990,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22372,2,24,1211,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22373,2,24,1212,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22374,5,24,1214,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22375,3,24,1052,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22376,10,24,1055,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22377,10,24,1056,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22378,10,24,1057,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22379,10,24,1058,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22380,10,24,1059,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22381,10,24,1060,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22382,10,24,1061,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22383,10,24,1062,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22384,10,24,1084,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22385,10,24,1085,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22386,10,24,1086,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22387,10,24,1087,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22388,10,24,1088,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22389,2,24,1090,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22390,10,24,1091,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22391,10,24,1092,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22392,10,24,1093,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22393,10,24,1094,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22394,10,24,1101,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22395,5,24,1218,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22396,8,24,1102,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22397,8,24,1103,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22398,107,24,1108,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22399,4,24,1118,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22400,4,24,1119,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22401,4,24,1120,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22402,2,24,1125,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22403,8,24,1125,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22404,5,24,1131,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22405,107,24,1147,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22406,107,24,1148,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22407,2,24,1235,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22408,107,24,1235,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22409,8,24,1235,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22410,6,24,1235,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22411,1,24,1235,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22412,6,24,1169,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22413,2,24,1169,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22414,8,24,1172,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22415,1,24,1178,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22416,2,24,1236,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22417,3,24,1242,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22418,3,24,1243,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22419,107,24,1249,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22420,8,24,1192,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22421,10,24,1192,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22422,73,24,1257,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22423,2,24,1257,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22424,10,24,1259,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22425,1,24,1259,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22426,1,24,1261,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22427,1,24,1545,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22428,4,24,1545,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22429,10,24,1269,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22430,10,24,1270,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22431,5,24,1283,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22432,1,24,1283,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22433,4,24,1284,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22434,1,24,1288,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22435,10,24,1549,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22436,3,24,1550,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22437,5,24,1316,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22438,8,24,1551,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22439,107,24,1320,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22440,4,24,1320,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22441,10,24,1321,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22442,1,24,1322,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22443,3,24,1553,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22444,2,24,1335,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22445,4,24,1555,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22446,1,24,1555,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22447,7,24,1555,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22448,73,24,1555,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22449,2,24,1555,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22450,8,24,75,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22451,2,24,75,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22452,1,24,1359,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22453,5,24,84,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22454,107,24,1559,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22455,73,24,1559,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22457,10,24,1559,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22458,3,24,1559,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22459,7,24,1559,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22460,6,24,1559,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22461,113,24,1559,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22462,1,24,1559,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22463,8,24,1372,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22464,2,24,1372,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22465,8,24,1373,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22466,111,24,1373,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22467,107,24,1380,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22468,3,24,1382,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22469,3,24,1560,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22470,1,24,1393,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22471,8,24,1398,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22472,2,24,1398,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22473,7,24,1394,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22474,11,24,1413,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22475,1,24,1416,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22476,30,24,1422,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22477,1,24,1427,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22478,1,24,1453,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22479,3,24,1453,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22481,107,24,1474,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22482,86,24,3785,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22483,10,24,1482,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22484,4,24,1485,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22485,107,24,1496,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22486,5,24,1497,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22487,4,24,1503,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22488,3,24,1503,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22489,6,24,1503,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22490,5,24,1503,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22491,2,24,1503,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22492,10,24,5,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22493,3,24,49,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22494,107,24,49,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22495,3,24,36,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22496,10,24,45,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22497,10,24,29,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22498,6,24,81,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22499,7,24,78,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22500,10,24,41,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22501,4,24,47,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22502,4,24,22,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22503,8,24,48,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22504,7,24,48,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22505,3,24,1534,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22506,2,24,1538,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22507,107,24,1541,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22508,2,24,1541,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22509,107,24,1565,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22510,3,24,1565,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22511,7,24,1580,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22512,3,24,1580,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22513,5,24,1580,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22514,2,24,1590,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22515,4,24,1596,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22516,5,24,1604,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22519,10,24,1623,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22520,10,24,1626,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22521,2,24,1636,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22522,10,24,1638,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22523,10,24,1639,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22524,10,24,1640,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22526,10,24,1642,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22527,10,24,1643,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22528,10,24,1644,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22529,10,24,1645,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22530,10,24,1646,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22531,10,24,1647,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22532,10,24,1648,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22533,10,24,1649,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22534,10,24,1650,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22535,10,24,1651,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22536,10,24,1652,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22537,10,24,1653,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22539,10,24,1655,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22540,10,24,1656,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22541,10,24,1657,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22542,107,24,1667,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22543,3,24,1633,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22544,10,24,2018,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22545,10,24,1720,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22546,10,24,1721,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22547,10,24,1722,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22548,10,24,1755,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22549,10,24,1756,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22550,10,24,1758,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22552,107,24,1782,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22553,10,24,1814,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22554,4,24,2006,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22555,2,24,2007,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22556,10,24,1840,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22557,107,24,1842,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22558,73,24,1850,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22559,10,24,1860,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22560,6,24,2010,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22561,5,24,2011,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22562,4,24,2011,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22564,10,24,1874,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22565,5,24,1930,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22566,107,24,1972,29-01-10 1:15,29-01-10 1:15,1,NA,NA
22567,10,24,1989,29-01-10 1:15,29-01-10 1:15,1,NA,NA
26600,134,114,5113,14-03-11 22:00,14-03-11 22:00,1,NA,NA
22775,10,24,5670,08-06-10 20:29,08-06-10 20:29,1,NA,NA
22778,2,114,5629,08-06-10 20:47,08-06-10 20:47,1,NA,NA
22779,1,114,5629,08-06-10 20:48,08-06-10 20:48,1,NA,NA
22780,1,114,5623,08-06-10 20:51,08-06-10 20:51,1,NA,NA
22781,1,114,5624,08-06-10 20:51,08-06-10 20:51,1,NA,NA
22782,3,114,5630,08-06-10 20:55,08-06-10 20:55,1,NA,NA
22783,4,114,5638,08-06-10 20:57,08-06-10 20:57,1,NA,NA
22784,2,114,5640,08-06-10 21:02,08-06-10 21:02,1,NA,NA
22785,5,114,5640,08-06-10 21:02,08-06-10 21:02,1,NA,NA
26602,130,114,4598,15-03-11 18:45,15-03-11 18:45,1,NA,NA
22786,6,114,5641,08-06-10 21:07,08-06-10 21:07,1,NA,NA
22791,4,114,5668,08-06-10 21:24,08-06-10 21:24,1,NA,NA
22792,1,114,5668,08-06-10 21:25,08-06-10 21:25,1,NA,NA
22793,7,114,5619,08-06-10 21:41,08-06-10 21:41,1,NA,NA
22794,8,114,5610,08-06-10 21:50,08-06-10 21:50,1,NA,NA
22795,1,114,5610,08-06-10 21:51,08-06-10 21:51,1,NA,NA
22796,4,114,5672,10-06-10 17:08,10-06-10 17:08,1,NA,NA
22797,2,114,5672,10-06-10 17:08,10-06-10 17:08,1,NA,NA
22813,5,114,99,22-06-10 22:02,22-06-10 22:02,1,NA,NA
22814,4,114,1548,23-06-10 14:55,23-06-10 14:55,1,NA,NA
22815,5,114,168,23-06-10 21:40,23-06-10 21:40,1,NA,NA
22816,9,114,528,23-06-10 21:51,23-06-10 21:51,1,NA,NA
22827,9,114,529,23-06-10 22:19,23-06-10 22:19,1,NA,NA
25799,47,114,3449,27-10-10 22:06,27-10-10 22:06,1,NA,NA
22888,4,114,1936,24-06-10 19:17,24-06-10 19:17,1,NA,NA
22894,10,114,1113,24-06-10 20:03,24-06-10 20:03,1,NA,NA
22904,2,114,513,24-06-10 20:57,24-06-10 20:57,1,NA,NA
22905,11,114,846,24-06-10 21:58,24-06-10 21:58,1,NA,NA
22906,2,114,574,24-06-10 22:11,24-06-10 22:11,1,NA,NA
22907,13,114,574,24-06-10 22:16,24-06-10 22:16,1,NA,NA
22908,14,114,575,25-06-10 13:04,25-06-10 13:04,1,NA,NA
22909,8,114,575,25-06-10 13:05,25-06-10 13:05,1,NA,NA
