id|cuatrienio_id|comision_id|congresista_id|cargo_legislativo_id_comision|fecha_inicio|fecha_fin|activo|usercreated|usermodifed|created_at|updated_at
617|1|14|442|NA|20-07-1998|19-07-2002|1|NA|NA|17-01-2010 17:29|10-06-2010 21:44
618|1|9|444|NA|20-07-2000|19-07-2002|1|NA|NA|17-01-2010 17:29|12-10-2011 20:06
619|1|7|411|NA|20-07-1998|19-07-2000|1|NA|NA|17-01-2010 17:29|12-10-2011 20:27
620|1|9|422|NA|20-07-1998|19-07-2002|1|NA|NA|17-01-2010 17:29|12-10-2011 21:48
621|1|6|435|NA|20-07-1998|08-08-2001|1|NA|NA|17-01-2010 17:29|12-10-2011 22:23
622|1|10|447|NA|20-07-1998|19-07-2002|1|NA|NA|17-01-2010 17:29|13-10-2011 16:22
623|1|10|1824|NA|20-07-1998|19-07-2002|1|NA|NA|17-01-2010 17:29|13-10-2011 16:22
624|1|10|433|NA|01-02-2001|30-06-2001|1|NA|NA|17-01-2010 17:29|13-10-2011 17:06
625|4|9|531|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:29|30-08-2010 15:40
626|4|9|19|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:29|30-08-2010 15:40
627|4|9|539|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:29|30-08-2010 15:41
628|4|7|527|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:29|30-08-2010 15:49
629|4|7|538|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:29|30-08-2010 15:57
630|4|7|1253|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:29|30-08-2010 15:57
631|4|12|48|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:29|30-08-2010 17:20
632|4|12|551|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:29|30-08-2010 17:20
633|1|6|449|NA|20-07-1998|31-08-2001|1|NA|NA|17-01-2010 17:29|13-10-2011 18:23
634|1|12|424|NA|20-07-1998|19-07-2002|1|NA|NA|17-01-2010 17:29|30-08-2010 17:48
635|1|12|783|NA|20-07-1998|19-07-2002|1|NA|NA|17-01-2010 17:29|30-08-2010 17:48
636|4|12|1089|NA|01-09-2002|12-12-2002|1|NA|NA|17-01-2010 17:29|30-08-2010 18:21
637|4|12|534|NA|01-09-2002|12-12-2002|1|NA|NA|17-01-2010 17:29|30-08-2010 18:21
638|4|10|12|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:29|30-08-2010 18:27
639|4|10|526|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:29|30-08-2010 18:27
640|4|10|1091|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:29|30-08-2010 18:27
641|4|10|15|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:29|30-08-2010 18:28
642|4|10|529|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:29|30-08-2010 18:28
643|4|10|1069|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:29|30-08-2010 18:28
644|4|10|1799|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:29|30-08-2010 18:28
645|4|10|2303|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:29|30-08-2010 18:28
646|1|10|459|NA|20-07-1998|29-12-2000|1|NA|NA|17-01-2010 17:29|13-10-2011 20:50
647|4|2|550|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:29|30-08-2010 19:08
648|4|8|9|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:29|30-08-2010 19:47
649|4|8|524|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:29|30-08-2010 19:47
650|4|8|51|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:29|30-08-2010 19:49
651|4|8|553|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:29|30-08-2010 19:49
652|1|10|466|NA|20-07-1998|19-07-2002|1|NA|NA|17-01-2010 17:29|13-10-2011 21:29
653|1|10|474|NA|01-03-2001|31-05-2001|1|NA|NA|17-01-2010 17:29|14-10-2011 16:40
654|1|4|510|NA|20-07-1998|19-07-2002|1|NA|NA|17-01-2010 17:29|23-09-2010 20:06
655|1|4|515|NA|20-07-1998|19-07-2002|1|NA|NA|17-01-2010 17:29|30-11-2010 16:10
656|1|2|472|NA|20-07-1998|19-07-2002|1|NA|NA|17-01-2010 17:29|14-10-2011 16:55
657|1|2|1914|NA|20-07-1998|19-07-2002|1|NA|NA|17-01-2010 17:29|14-10-2011 16:55
658|1|12|517|NA|20-07-1998|19-07-2002|1|NA|NA|17-01-2010 17:29|23-09-2010 21:11
659|1|4|518|NA|20-07-1998|19-07-2002|1|NA|NA|17-01-2010 17:29|23-09-2010 21:17
660|1|2|483|NA|20-07-1998|19-07-2002|1|NA|NA|17-01-2010 17:29|14-10-2011 22:01
661|1|2|495|NA|01-08-1999|01-02-2000|1|NA|NA|17-01-2010 17:29|18-10-2011 18:28
662|1|12|488|NA|20-07-1998|19-07-2002|1|NA|NA|17-01-2010 17:29|18-10-2011 20:05
663|1|6|431|NA|01-12-2000|28-02-2001|1|NA|NA|17-01-2010 17:29|18-10-2011 21:13
664|1|9|457|NA|10-04-2002|09-07-2002|1|NA|NA|17-01-2010 17:29|18-10-2011 21:52
665|1|7|501|NA|01-09-1998|19-07-1999|1|NA|NA|17-01-2010 17:29|19-10-2011 16:01
666|1|7|838|NA|01-09-1998|19-07-1999|1|NA|NA|17-01-2010 17:29|19-10-2011 16:01
667|1|7|485|NA|01-07-2001|30-09-2001|1|NA|NA|17-01-2010 17:29|19-10-2011 16:11
668|1|2|500|NA|01-01-2001|31-03-2001|1|NA|NA|17-01-2010 17:29|19-10-2011 21:30
669|1|7|1731|NA|01-08-2000|31-10-2000|1|NA|NA|17-01-2010 17:29|25-10-2011 16:53
670|1|7|407|NA|01-08-2000|31-10-2000|1|NA|NA|17-01-2010 17:29|25-10-2011 16:53
671|1|7|2140|NA|01-08-2000|31-10-2000|1|NA|NA|17-01-2010 17:29|25-10-2011 16:53
672|1|7|508|NA|01-08-1999|31-12-1998|1|NA|NA|17-01-2010 17:29|25-10-2011 19:06
673|1|7|441|NA|20-07-1998|19-07-2002|1|NA|NA|17-01-2010 17:29|26-10-2011 19:16
674|1|9|486|NA|20-07-1998|19-07-2002|1|NA|NA|17-01-2010 17:29|26-10-2011 20:45
675|1|10|499|NA|24-05-2000|19-07-2002|1|NA|NA|17-01-2010 17:29|28-10-2011 21:21
676|1|6|417|NA|01-09-2000|30-11-2000|1|NA|NA|17-01-2010 17:29|04-05-2012 18:42
677|1|7|415|NA|30-11-1999|29-02-2000|1|NA|NA|17-01-2010 17:29|04-05-2012 19:02
678|4|7|1323|NA|20-07-2002|19-07-2006|1|NA|NA|30-08-2010 16:21|30-08-2010 16:21
679|4|7|1324|NA|20-07-2002|19-07-2006|1|NA|NA|30-08-2010 16:21|30-08-2010 16:21
680|6|18|1798|NA|20-07-2010|19-07-2014|1|NA|NA|12-08-2011 15:27|12-08-2011 15:27
681|6|18|2373|NA|20-07-2010|19-07-2014|1|NA|NA|12-08-2011 15:27|12-08-2011 15:27
682|4|10|958|NA|01-01-2006|19-07-2006|1|NA|NA|17-01-2010 17:30|06-05-2011 15:59
683|4|10|81|1|20-07-2002|19-07-2003|1|NA|NA|17-01-2010 17:30|09-08-2011 21:12
684|4|10|569|1|20-07-2002|19-07-2003|1|NA|NA|17-01-2010 17:30|09-08-2011 21:12
685|4|10|1075|1|20-07-2002|19-07-2003|1|NA|NA|17-01-2010 17:30|09-08-2011 21:12
686|4|10|637|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
687|4|10|1029|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
688|4|1|1942|NA|15-01-2004|11-05-2004|1|NA|NA|12-02-2010 14:14|16-11-2012 16:50
689|4|1|1672|NA|15-01-2004|11-05-2004|1|NA|NA|12-02-2010 14:14|16-11-2012 16:50
690|4|1|1518|NA|15-01-2004|11-05-2004|1|NA|NA|12-02-2010 14:14|16-11-2012 16:50
691|4|9|616|1|20-07-2002|19-07-2003|1|NA|NA|17-01-2010 17:30|09-08-2011 21:13
692|4|9|1009|1|20-07-2002|19-07-2003|1|NA|NA|17-01-2010 17:30|09-08-2011 21:13
693|4|9|1686|1|20-07-2002|19-07-2003|1|NA|NA|17-01-2010 17:30|09-08-2011 21:13
694|4|9|152|1|20-07-2002|19-07-2003|1|NA|NA|17-01-2010 17:30|09-08-2011 21:13
695|4|9|2309|1|20-07-2002|19-07-2003|1|NA|NA|17-01-2010 17:30|09-08-2011 21:13
696|4|9|2608|1|20-07-2002|19-07-2003|1|NA|NA|17-01-2010 17:30|09-08-2011 21:13
697|4|14|603|NA|20-07-2003|20-10-2003|1|NA|NA|17-01-2010 17:30|16-11-2012 16:54
698|4|8|639|2|20-07-2003|19-07-2004|1|NA|NA|17-01-2010 17:30|09-08-2011 21:30
699|4|8|1174|2|20-07-2003|19-07-2004|1|NA|NA|17-01-2010 17:30|09-08-2011 21:30
700|4|8|183|2|20-07-2003|19-07-2004|1|NA|NA|17-01-2010 17:30|09-08-2011 21:30
701|4|5|194|NA|13-12-2002|18-05-2003|1|NA|NA|17-01-2010 17:30|16-11-2012 17:04
702|4|5|644|NA|13-12-2002|18-05-2003|1|NA|NA|17-01-2010 17:30|16-11-2012 17:04
703|4|5|1243|NA|13-12-2002|18-05-2003|1|NA|NA|17-01-2010 17:30|16-11-2012 17:04
704|4|5|2084|NA|13-12-2002|18-05-2003|1|NA|NA|17-01-2010 17:30|16-11-2012 17:04
705|4|5|140|2|20-07-2003|20-07-2004|1|NA|NA|17-01-2010 17:30|09-08-2011 21:32
706|4|5|607|2|20-07-2003|20-07-2004|1|NA|NA|17-01-2010 17:30|09-08-2011 21:32
707|4|5|1176|2|20-07-2003|20-07-2004|1|NA|NA|17-01-2010 17:30|09-08-2011 21:32
708|1|1|468|NA|20-07-1998|19-07-2002|1|NA|NA|17-01-2010 17:29|17-03-2010 21:01
709|1|1|819|NA|20-07-1998|19-07-2002|1|NA|NA|17-01-2010 17:29|17-03-2010 21:01
710|1|1|1180|NA|20-07-1998|19-07-2002|1|NA|NA|17-01-2010 17:29|17-03-2010 21:01
711|4|8|656|NA|23-07-2003|24-10-2006|1|NA|NA|17-01-2010 17:30|16-11-2012 18:09
712|4|13|664|NA|26-11-2002|26-02-2003|1|NA|NA|17-01-2010 17:30|16-11-2012 18:11
713|4|8|667|NA|10-12-2002|18-02-2003|1|NA|NA|17-01-2010 17:30|16-11-2012 18:13
714|4|5|730|NA|22-07-2003|22-10-2003|1|NA|NA|17-01-2010 17:30|16-11-2012 18:42
715|4|14|740|NA|02-08-2003|19-07-2006|1|NA|NA|17-01-2010 17:30|16-11-2012 18:44
716|4|9|571|NA|01-09-2003|30-11-2003|1|NA|NA|17-01-2010 17:30|16-11-2012 20:28
717|4|2|613|NA|14-08-2003|19-07-2006|1|NA|NA|17-01-2010 17:30|16-11-2012 21:12
718|4|2|614|NA|09-12-2002|05-03-2003|1|NA|NA|17-01-2010 17:30|16-11-2012 21:16
719|4|6|624|NA|01-03-2003|31-07-2003|1|NA|NA|17-01-2010 17:30|16-11-2012 21:19
720|4|9|625|NA|01-05-2003|01-08-2003|1|NA|NA|17-01-2010 17:30|16-11-2012 21:21
721|4|10|1559|NA|06-02-2004|06-05-2004|1|NA|NA|17-02-2010 15:49|17-03-2010 21:01
722|4|7|627|NA|01-02-2003|30-04-2003|1|NA|NA|17-01-2010 17:30|16-11-2012 21:27
723|4|7|657|NA|02-12-2002|30-04-2003|1|NA|NA|17-01-2010 17:30|16-11-2012 21:49
724|4|4|731|NA|13-12-2002|03-03-2006|1|NA|NA|17-01-2010 17:30|17-11-2012 01:16
725|4|2|598|NA|01-12-2002|28-02-2003|1|NA|NA|17-01-2010 17:30|17-11-2012 02:22
726|4|11|593|NA|13-04-2004|15-12-2004|1|NA|NA|17-01-2010 17:30|21-11-2012 16:26
727|4|12|595|NA|16-06-2003|19-07-2006|1|NA|NA|17-01-2010 17:30|26-11-2012 16:44
728|4|8|641|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
729|4|8|1162|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
730|4|8|187|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
731|4|10|608|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
732|4|10|1147|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
733|4|10|143|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
734|4|3|642|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
735|4|3|1196|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
736|4|7|145|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
737|4|7|612|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
738|4|7|1145|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
739|4|7|621|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
740|4|7|599|NA|02-12-2003|29-02-2004|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
741|4|1|195|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
742|4|1|645|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
743|4|1|1146|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
744|4|7|537|NA|20-07-2002|20-06-2006|1|NA|NA|17-01-2010 17:29|17-03-2010 21:00
745|4|7|975|NA|20-07-2002|20-06-2006|1|NA|NA|17-01-2010 17:29|17-03-2010 21:00
746|4|9|615|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
747|4|9|150|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
748|4|9|1695|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
749|4|9|2060|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
750|4|9|2308|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
751|4|4|1157|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
752|4|4|652|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
753|4|9|619|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
754|4|9|1079|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
755|4|9|1789|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
756|4|7|217|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
757|4|7|1220|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
758|4|7|654|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
759|4|6|562|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
760|4|6|1615|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
761|4|6|1124|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
762|4|6|2329|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
763|2|14|1465|NA|20-07-2006|18-05-2010|1|NA|NA|05-02-2010 17:26|01-06-2010 19:40
764|2|14|1466|NA|20-07-2006|18-05-2010|1|NA|NA|05-02-2010 17:26|01-06-2010 19:40
765|4|10|631|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
766|4|10|986|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
767|4|6|663|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
768|4|6|1007|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
769|4|10|1194|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|24-05-2010 15:47
770|4|10|584|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|24-05-2010 15:47
771|4|14|548|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:29|17-03-2010 21:00
772|4|14|1210|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:29|17-03-2010 21:00
773|4|14|1715|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:29|17-03-2010 21:00
774|4|12|575|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
775|4|12|1267|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
776|2|7|1472|NA|28-02-2007|19-07-2010|1|NA|NA|10-02-2010 13:30|03-06-2010 16:49
777|2|7|2063|NA|28-02-2007|19-07-2010|1|NA|NA|10-02-2010 13:30|03-06-2010 16:49
778|4|1|602|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
779|4|1|131|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
780|4|1|1159|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
781|4|1|1690|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
782|4|9|604|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|30-08-2010 15:43
783|4|9|1121|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|30-08-2010 15:43
784|4|9|2158|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|30-08-2010 15:43
785|4|9|2437|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|30-08-2010 15:43
786|4|7|549|NA|01-08-2003|01-08-2004|1|NA|NA|17-01-2010 17:29|17-03-2010 21:00
787|4|13|567|NA|20-11-2002|20-02-2003|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
788|4|10|659|NA|04-02-2003|30-04-2003|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
789|4|9|594|NA|03-12-2002|28-02-2003|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
790|4|2|635|NA|01-03-2003|31-05-2003|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
791|4|13|1676|2|20-07-2002|19-07-2003|1|NA|NA|29-01-2010 20:02|17-03-2010 21:00
792|4|13|1397|2|20-07-2002|19-07-2003|1|NA|NA|29-01-2010 20:02|17-03-2010 21:00
793|4|13|1398|2|20-07-2002|19-07-2003|1|NA|NA|29-01-2010 20:02|17-03-2010 21:00
794|4|13|1396|2|20-07-2002|19-07-2003|1|NA|NA|29-01-2010 20:02|17-03-2010 21:00
795|4|14|752|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
796|4|14|1289|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
797|4|14|369|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
798|4|9|743|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|30-08-2010 15:45
799|4|9|1071|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|30-08-2010 15:45
800|4|9|355|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|30-08-2010 15:45
801|4|6|746|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
802|4|6|1117|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
803|4|6|737|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
804|4|6|1152|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
805|4|6|352|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
806|4|6|1667|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
807|4|6|2266|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
808|4|6|726|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|24-05-2010 15:52
809|4|6|1628|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|24-05-2010 15:52
810|4|6|325|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|24-05-2010 15:52
811|4|6|1195|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|24-05-2010 15:52
812|4|6|736|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
813|4|6|351|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
814|4|6|973|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
815|4|7|738|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
816|4|7|1616|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
817|4|7|1285|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
818|4|7|2123|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|17-03-2010 21:00
819|4|5|566|NA|01-01-2003|19-07-2006|1|NA|NA|17-01-2010 17:30|24-05-2010 17:16
820|4|5|1241|NA|01-01-2003|19-07-2006|1|NA|NA|17-01-2010 17:30|24-05-2010 17:16
821|4|2|63|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|29-04-2010 14:25
822|4|2|561|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|29-04-2010 14:25
823|4|5|1078|NA|01-12-2004|01-03-2005|1|NA|NA|17-01-2010 17:30|30-08-2010 20:11
824|4|5|605|NA|01-12-2004|01-03-2005|1|NA|NA|17-01-2010 17:30|30-08-2010 20:11
825|4|12|1101|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|25-05-2010 14:19
826|4|12|655|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|25-05-2010 14:19
827|4|12|239|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|25-05-2010 14:31
828|4|12|1108|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|25-05-2010 14:31
829|4|12|676|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|25-05-2010 14:31
830|4|8|154|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|04-06-2010 15:30
831|4|8|617|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|04-06-2010 15:30
832|4|11|582|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|04-06-2010 16:49
833|4|11|2331|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|04-06-2010 16:49
834|4|11|2371|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|04-06-2010 16:49
835|4|11|611|NA|16-10-2002|19-07-2003|1|NA|NA|17-01-2010 17:30|30-08-2010 19:41
836|4|7|79|NA|20-07-2002|20-11-2005|1|NA|NA|17-01-2010 17:30|30-08-2010 16:02
837|4|7|568|NA|20-07-2002|20-11-2005|1|NA|NA|17-01-2010 17:30|30-08-2010 16:02
838|4|7|587|NA|20-07-2002|19-07-2004|1|NA|NA|17-01-2010 17:30|30-08-2010 16:05
839|4|7|630|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|30-08-2010 16:07
840|4|7|236|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|30-08-2010 16:22
841|4|7|674|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|30-08-2010 16:22
842|4|7|679|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|30-08-2010 16:28
843|4|4|661|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|30-08-2010 16:51
844|4|4|668|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|30-08-2010 16:54
845|4|4|609|NA|01-10-2002|30-09-2003|1|NA|NA|17-01-2010 17:30|30-08-2010 17:14
846|4|12|1849|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:29|30-08-2010 17:18
847|4|12|18|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:29|30-08-2010 17:18
848|4|12|558|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|30-08-2010 17:21
849|4|12|122|NA|20-07-2002|28-08-2003|1|NA|NA|17-01-2010 17:30|30-08-2010 17:30
850|4|12|596|NA|20-07-2002|28-08-2003|1|NA|NA|17-01-2010 17:30|30-08-2010 17:30
851|4|12|628|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|30-08-2010 17:31
852|4|12|203|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|30-08-2010 17:33
853|4|12|651|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|30-08-2010 17:33
854|4|12|632|NA|13-05-2003|31-07-2003|1|NA|NA|17-01-2010 17:30|30-08-2010 18:07
855|4|10|678|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|30-08-2010 18:36
856|4|10|729|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|30-08-2010 18:37
857|4|6|634|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|30-08-2010 18:44
858|4|6|254|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|30-08-2010 18:47
859|4|6|685|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|30-08-2010 18:47
860|4|6|686|NA|01-10-2004|30-06-2005|1|NA|NA|17-01-2010 17:30|30-08-2010 18:59
861|4|6|727|NA|09-12-2002|05-03-2003|1|NA|NA|17-01-2010 17:30|30-08-2010 19:03
862|4|2|618|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|30-08-2010 19:09
863|4|2|1969|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|30-08-2010 19:09
864|4|2|636|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|30-08-2010 19:10
865|4|2|725|NA|05-02-2003|03-05-2003|1|NA|NA|17-01-2010 17:30|30-08-2010 19:17
866|4|1|650|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|30-08-2010 19:24
867|4|11|97|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|30-08-2010 19:35
868|4|11|574|NA|20-07-2002|19-07-2006|1|NA|NA|17-01-2010 17:30|30-08-2010 19:35
